,bias,sentiment,pos,PosScore,NegScore,Gloss,c2,bias probability,Unbiased probability,loglikelihood
140,"[125, 126]","[127, 12, 20, 36, 56]",n,0.125,0.0,"the act of directing the eyes toward something and perceiving it visually; ""he went out to have a look""; ""his look was fixed on her eyes""; ""he gave it a good looking at""; ""his camera does his looking for him""",look,0.016206283881173948,0.016078537695449112,0.0079137406487286
141,"[125, 126]","[127, 12, 20, 36, 56]",n,0.0,0.0,the act of searching visually,look,0.016206283881173948,0.016078537695449112,0.0079137406487286
142,"[125, 126]","[127, 12, 20, 36, 56]",n,0.0,0.375,"physical appearance; ""I don't like the looks of this place""",look,0.016206283881173948,0.016078537695449112,0.0079137406487286
143,"[125, 126]","[127, 12, 20, 36, 56]",n,0.0,0.0,"the feelings expressed on a person's face; ""a sad expression""; ""a look of triumph""; ""an angry face""",look,0.016206283881173948,0.016078537695449112,0.0079137406487286
144,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,female parent of an animal especially domestic livestock,dam,0.00038282560349229796,0.0001276074420273739,1.098620849809725
145,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,a barrier constructed to contain the flow of water or to keep out the sea,dam,0.00038282560349229796,0.0001276074420273739,1.098620849809725
146,"[101, 772]","[707, 18, 47, 26, 75]",n,0.0,0.0,the 5th letter of the Hebrew alphabet,he,0.09864139716651545,0.013015959086792138,2.0253147964447664
147,"[36, 3]","[15, 5, 8, 4, 7]",n,0.0,0.125,normal use of the faculty of vision,see,0.0005104341379897306,0.004721475355012834,-2.224614990382719
148,"[36, 3]","[15, 5, 8, 4, 7]",n,0.0,0.0,perception by means of the eyes,see,0.0005104341379897306,0.004721475355012834,-2.224614990382719
149,"[36, 3]","[15, 5, 8, 4, 7]",n,0.0,0.0,the seat within a bishop's diocese where his cathedral is located,see,0.0005104341379897306,0.004721475355012834,-2.224614990382719
150,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,material used to provide a bed for animals,litter,0.00038282560349229796,0.0001276074420273739,1.098620849809725
151,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,conveyance consisting of a chair or bed carried on two poles by bearers,litter,0.00038282560349229796,0.0001276074420273739,1.098620849809725
152,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,the offspring at one birth of a multiparous mammal,litter,0.00038282560349229796,0.0001276074420273739,1.098620849809725
153,"[78, 201]","[188, 9, 19, 18, 45]",n,0.0,0.0,"a widely distributed system consisting of all the cells able to ingest bacteria or colloidal particles etc, except for certain white blood cells",re,0.025776923968481396,0.010080987920162538,0.9388284060757986
154,"[78, 201]","[188, 9, 19, 18, 45]",n,0.0,0.0,the syllable naming the second (supertonic) note of any major scale in solmization,re,0.025776923968481396,0.010080987920162538,0.9388284060757986
155,"[78, 201]","[188, 9, 19, 18, 45]",n,0.0,0.0,ancient Egyptian sun god with the head of a hawk; a universal creator; he merged with the god Amen as Amen-Ra to become the king of the gods,re,0.025776923968481396,0.010080987920162538,0.9388284060757986
156,"[120, 265]","[285, 16, 24, 12, 48]",n,0.125,0.0,"a Spanish courtesy title or form of address for men that is prefixed to the forename; ""Don Roberto""",don,0.03394387017631709,0.015440500485312243,0.7877143243265734
157,"[120, 265]","[285, 16, 24, 12, 48]",n,0.0,0.0,a European river in southwestern Russia; flows into the Sea of Azov,don,0.03394387017631709,0.015440500485312243,0.7877143243265734
158,"[120, 265]","[285, 16, 24, 12, 48]",n,0.0,0.0,Celtic goddess; mother of Gwydion and Arianrhod; corresponds to Irish Danu,don,0.03394387017631709,0.015440500485312243,0.7877143243265734
159,"[120, 265]","[285, 16, 24, 12, 48]",n,0.125,0.0,a Spanish gentleman or nobleman,don,0.03394387017631709,0.015440500485312243,0.7877143243265734
160,"[120, 265]","[285, 16, 24, 12, 48]",n,0.0,0.0,the head of an organized crime family,don,0.03394387017631709,0.015440500485312243,0.7877143243265734
161,"[269, 254]","[336, 18, 23, 43, 103]",n,0.0,0.0,"(baseball) a failure by a batter or runner to reach a base safely in baseball; ""you only get 3 outs per inning""",out,0.03254017629684533,0.03445400934739095,-0.05714985269833312
162,"[269, 254]","[336, 18, 23, 43, 103]",n,0.0,0.125,"a journey taken for pleasure; ""many summer excursions to the shore""; ""it was merely a pleasure trip""; ""after cautious sashays into the field""",out,0.03254017629684533,0.03445400934739095,-0.05714985269833312
163,"[6, 8]","[12, 1, 0, 0, 1]",n,0.125,0.75,belligerence aroused by a real or supposed wrong (personified as one of the deadly sins),anger,0.001148476810476894,0.0008932520941916173,0.25132298942252157
164,"[6, 8]","[12, 1, 0, 0, 1]",n,0.375,0.0,a strong emotion; a feeling that is oriented toward some real or supposed grievance,anger,0.001148476810476894,0.0008932520941916173,0.25132298942252157
165,"[710, 458]","[697, 64, 73, 52, 282]",n,0.0,0.0,the 21st letter of the Roman alphabet,u,0.05857231733432159,0.09072889128146285,-0.4376136586010804
166,"[710, 458]","[697, 64, 73, 52, 282]",n,0.0,0.0,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,u,0.05857231733432159,0.09072889128146285,-0.4376136586010804
167,"[0, 2]","[2, 0, 0, 0, 0]",n,0.0,0.0,a mechanical device for joining two pieces of paper or film or magnetic tape,splicer,0.00038282560349229796,0.0001276074420273739,1.098620849809725
168,"[6, 4]","[2, 0, 0, 3, 5]",n,0.0,0.0,the act of treating something to make it repel water,seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
169,"[6, 4]","[2, 0, 0, 3, 5]",n,0.0,0.0,any of numerous marine mammals that come on shore to breed; chiefly of cold regions,seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
170,"[6, 4]","[2, 0, 0, 3, 5]",n,0.0,0.0,a device incised to make an impression; used to secure a closing or to authenticate documents,seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
171,"[6, 4]","[2, 0, 0, 3, 5]",n,0.0,0.0,fastener that provides a tight and perfect closure,seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
172,"[6, 4]","[2, 0, 0, 3, 5]",n,0.0,0.0,a finishing coat applied to exclude moisture,seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
173,"[6, 4]","[2, 0, 0, 3, 5]",n,0.0,0.0,fastener consisting of a resinous composition that is plastic when warm; used for sealing documents and parcels and letters,seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
174,"[6, 4]","[2, 0, 0, 3, 5]",n,0.5,0.0,an indication of approved or superior status,seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
175,"[6, 4]","[2, 0, 0, 3, 5]",n,0.0,0.0,"a stamp affixed to a document (as to attest to its authenticity or to seal it); ""the warrant bore the sheriff's seal""",seal,0.0006380426724871633,0.0008932520941916173,-0.3364636754795975
176,"[2455, 1402]","[2015, 178, 271, 436, 957]",n,0.0,0.0,an agency in the Department of Justice that enforces laws and regulations for the admission of foreign-born persons to the United States,in,0.17903477389989803,0.3134038776192303,-0.5599126480229566
177,"[2455, 1402]","[2015, 178, 271, 436, 957]",n,0.0,0.0,a state in midwestern United States,in,0.17903477389989803,0.3134038776192303,-0.5599126480229566
178,"[7, 96]","[91, 2, 4, 2, 4]",n,0.0,0.75,"noisy and unrestrained mischief; ""raising blazes""",hell,0.012378027846250967,0.0010208595362189911,2.4952779979651623
179,"[7, 96]","[91, 2, 4, 2, 4]",n,0.0,0.25,"violent and excited activity; ""they began to fight like sin""",hell,0.012378027846250967,0.0010208595362189911,2.4952779979651623
180,"[7, 96]","[91, 2, 4, 2, 4]",n,0.0,0.0,"(religion) the world of the dead; ""No one goes to Hades with all his immense wealth""-Theognis",hell,0.012378027846250967,0.0010208595362189911,2.4952779979651623
181,"[7, 96]","[91, 2, 4, 2, 4]",n,0.0,0.5,"(Christianity) the abode of Satan and the forces of evil; where sinners suffer eternal punishment; ""Hurl'd headlong...To bottomless perdition, there to dwell""- John Milton; ""a demon from the depths of the pit""; ""Hell is paved with good intentions""-Dr. Johnson",hell,0.012378027846250967,0.0010208595362189911,2.4952779979651623
182,"[7, 96]","[91, 2, 4, 2, 4]",n,0.0,0.625,"a cause of difficulty and suffering; ""war is hell""; ""go to blazes""",hell,0.012378027846250967,0.0010208595362189911,2.4952779979651623
183,"[7, 96]","[91, 2, 4, 2, 4]",n,0.0,0.375,"any place of pain and turmoil; ""the hell of battle""; ""the inferno of the engine room""; ""when you're alone Christmas is the pits"";",hell,0.012378027846250967,0.0010208595362189911,2.4952779979651623
184,"[109, 171]","[241, 12, 8, 5, 14]",a,0.25,0.75,"(superlative of `bad') most wanting in quality or value or condition; ""the worst player on the team""; ""the worst weather of the year""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
185,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"(comparative of `bad') inferior to another in quality or condition or desirability; ""this road is worse than the first one we took""; ""the road is in worse shape than it was""; ""she was accused of worse things than cheating and lying""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
186,"[109, 171]","[241, 12, 8, 5, 14]",a,0.556,0.444,"changed for the worse in health or fitness; ""I feel worse today""; ""her cold is worse""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
187,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"feeling physical discomfort or pain (`tough' is occasionally used colloquially for `bad'); ""my throat feels bad""; ""she felt bad all over""; ""he was feeling tough after a restless night""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
188,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"(of foodstuffs) not in an edible or usable condition; ""bad meat""; ""a refrigerator full of spoilt food""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
189,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"not working properly; ""a bad telephone connection""; ""a defective appliance""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
190,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"reproduced fraudulently; ""like a bad penny...""; ""a forged twenty dollar bill""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
191,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.625,"having undesirable or negative qualities; ""a bad report card""; ""his sloppy appearance made a bad impression""; ""a bad little boy""; ""clothes in bad shape""; ""a bad cut""; ""bad luck""; ""the news was very bad""; ""the reviews were bad""; ""the pay is bad""; ""it was a bad light for reading""; ""the movie was a bad choice""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
192,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"characterized by wickedness or immorality; ""led a very bad life""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
193,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.625,"feeling or expressing regret or sorrow or a sense of loss over something done or undone; ""felt regretful over his vanished youth""; ""regretful over mistakes she had made""; ""he felt bad about breaking the vase""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
194,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.375,"capable of harming; ""bad air""; ""smoking is bad for you""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
195,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,1.0,"physically unsound or diseased; ""has a bad back""; ""a bad heart""; ""bad teeth""; ""an unsound limb""; ""unsound teeth""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
196,"[109, 171]","[241, 12, 8, 5, 14]",a,0.25,0.25,"very intense; ""a bad headache""; ""in a big rage""; ""had a big (or bad) shock""; ""a bad earthquake""; ""a bad storm""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
197,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"not financially safe or secure; ""a bad investment""; ""high risk investments""; ""anything that promises to pay too much can't help being risky""; ""speculative business enterprises""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
198,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.5,"nonstandard; ""so-called bad grammar""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
199,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.625,"below average in quality or performance; ""a bad chess player""; ""a bad recital""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
200,"[109, 171]","[241, 12, 8, 5, 14]",a,0.0,0.75,"not capable of being collected; ""a bad (or uncollectible) debt""",bad,0.021948667933558416,0.014036818623011128,0.44702267216265223
201,"[13, 18]","[24, 0, 5, 0, 2]",n,0.0,0.0,the act of damaging something or someone,hurt,0.0024245621554512204,0.0017865041883832345,0.3053902106927972
202,"[13, 18]","[24, 0, 5, 0, 2]",n,0.0,0.25,a damage or loss,hurt,0.0024245621554512204,0.0017865041883832345,0.3053902106927972
203,"[13, 18]","[24, 0, 5, 0, 2]",n,0.0,0.5,feelings of mental or physical pain,hurt,0.0024245621554512204,0.0017865041883832345,0.3053902106927972
204,"[13, 18]","[24, 0, 5, 0, 2]",n,0.0,0.875,"psychological suffering; ""the death of his wife caused him great distress""",hurt,0.0024245621554512204,0.0017865041883832345,0.3053902106927972
205,"[5, 4]","[4, 0, 2, 1, 2]",n,0.5,0.125,"emotional or moral sensitivity (especially in relation to personal principles or dignity); ""the remark hurt his feelings""",feeling,0.0006380426724871633,0.0007656446521642434,-0.18231299565233922
206,"[18, 678]","[606, 2, 16, 11, 61]",n,0.0,0.125,(card games) the act of taking a trick with a trump when unable to follow suit,trump,0.08664619492375678,0.002424541398520104,3.576190709533871
207,"[18, 678]","[606, 2, 16, 11, 61]",n,0.0,0.0,a brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves,trump,0.08664619492375678,0.002424541398520104,3.576190709533871
208,"[18, 678]","[606, 2, 16, 11, 61]",n,0.0,0.0,"(card games) the suit that has been declared to rank above all other suits for the duration of the hand; ""clubs were declared trumps""; ""a trump can take a trick even when a card of a different suit is led""",trump,0.08664619492375678,0.002424541398520104,3.576190709533871
209,"[18, 678]","[606, 2, 16, 11, 61]",n,0.0,0.0,"a playing card in the suit that has been declared trumps; ""the ace of trumps is a sure winner""",trump,0.08664619492375678,0.002424541398520104,3.576190709533871
210,"[26, 7]","[20, 4, 2, 3, 4]",n,0.125,0.0,"the skilled practice of a practical occupation; ""he learned his trade as an apprentice""",trade,0.0010208682759794612,0.0034454009347390955,-1.216386763182878
211,"[26, 7]","[20, 4, 2, 3, 4]",n,0.0,0.0,"the commercial exchange (buying and selling on domestic or international markets) of goods and services; ""Venice was an important center of trade with the East""; ""they are accused of conspiring to constrain trade""",trade,0.0010208682759794612,0.0034454009347390955,-1.216386763182878
212,"[26, 7]","[20, 4, 2, 3, 4]",n,0.0,0.0,"the business given to a commercial establishment by its customers; ""even before noon there was a considerable patronage""",trade,0.0010208682759794612,0.0034454009347390955,-1.216386763182878
